ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60643,11,03/08/2020,03/14/2020,,,,,5,6,10,12,,,0,0,0.0,0.0,49870,60643-11,POINT (-87.662381 41.700445)
60622,15,04/05/2020,04/11/2020,70,170,133,322,194,535,368,1013.4,0.4,0.3,2,3,3.8,5.7,52793,60622-15,POINT (-87.681818 41.902762)
60622,16,04/12/2020,04/18/2020,56,226,106,428.1,220,755,417,1430.1,0.3,0.3,9,12,17.0,22.7,52793,60622-16,POINT (-87.681818 41.902762)
60622,18,04/26/2020,05/02/2020,91,378,172,716,319,1312,604,2485.2,0.3,0.3,12,34,22.7,64.4,52793,60622-18,POINT (-87.681818 41.902762)
60608,10,03/01/2020,03/07/2020,,,,,2,2,2,2.5,,,0,0,0.0,0.0,79205,60608-10,POINT (-87.670366 41.849879)
60608,16,04/12/2020,04/18/2020,127,416,160,525.2,344,1120,434,1414.1,0.4,0.4,6,10,7.6,12.6,79205,60608-16,POINT (-87.670366 41.849879)
60621,36,08/30/2020,09/05/2020,15,731,52,2517,178,5299,613,18246,0.1,0.1,1,52,3.4,179.1,29042,60621-36,POINT (-87.638812 41.776931)
60621,37,09/06/2020,09/12/2020,12,743,41,2558.4,184,5483,634,18879.6,0.1,0.1,0,52,0.0,179.1,29042,60621-37,POINT (-87.638812 41.776931)
60621,39,09/20/2020,09/26/2020,15,771,52,2654.8,200,5914,689,20363.6,0.1,0.1,0,52,0.0,179.1,29042,60621-39,POINT (-87.638812 41.776931)
60621,40,09/27/2020,10/03/2020,11,782,38,2692.7,163,6077,561,20924.9,0.1,0.1,0,52,0.0,179.1,29042,60621-40,POINT (-87.638812 41.776931)
60621,42,10/11/2020,10/17/2020,31,834,107,2871.7,242,6523,833,22460.6,0.1,0.1,0,52,0.0,179.1,29042,60621-42,POINT (-87.638812 41.776931)
60626,13,03/22/2020,03/28/2020,23,40,46,80.4,123,215,247,432.3,0.2,0.2,0,0,0.0,0.0,49730,60626-13,POINT (-87.669834 42.009469)
60626,14,03/29/2020,04/04/2020,43,83,86,166.9,127,342,255,687.7,0.3,0.2,2,2,4.0,4.0,49730,60626-14,POINT (-87.669834 42.009469)
60626,15,04/05/2020,04/11/2020,83,166,167,333.8,186,528,374,1061.7,0.4,0.3,4,6,8.0,12.1,49730,60626-15,POINT (-87.669834 42.009469)
60626,16,04/12/2020,04/18/2020,135,301,272,605.3,307,835,617,1679.1,0.4,0.4,10,16,20.1,32.2,49730,60626-16,POINT (-87.669834 42.009469)
60626,17,04/19/2020,04/25/2020,200,501,402,1007.4,433,1268,871,2549.8,0.5,0.4,10,26,20.1,52.3,49730,60626-17,POINT (-87.669834 42.009469)
60622,19,05/03/2020,05/09/2020,77,455,146,861.9,322,1634,610,3095.1,0.2,0.3,7,41,13.3,77.7,52793,60622-19,POINT (-87.681818 41.902762)
60622,20,05/10/2020,05/16/2020,71,526,134,996.3,404,2038,765,3860.4,0.2,0.3,5,46,9.5,87.1,52793,60622-20,POINT (-87.681818 41.902762)
60666,19,05/03/2020,05/09/2020,,,,,1,1,0,0,,,0,0,0.0,0.0,0,60666-19,POINT (-87.896371 41.979511)
60622,21,05/17/2020,05/23/2020,59,585,112,1108.1,436,2474,826,4686.2,0.1,0.2,1,47,1.9,89.0,52793,60622-21,POINT (-87.681818 41.902762)
60622,22,05/24/2020,05/30/2020,28,613,53,1161.1,333,2807,631,5317,0.1,0.2,2,49,3.8,92.8,52793,60622-22,POINT (-87.681818 41.902762)
60622,23,05/31/2020,06/06/2020,19,632,36,1197.1,369,3176,699,6015.9,0.1,0.2,1,50,1.9,94.7,52793,60622-23,POINT (-87.681818 41.902762)
60622,24,06/07/2020,06/13/2020,16,648,30,1227.4,617,3793,1169,7184.7,0.0,0.2,2,52,3.8,98.5,52793,60622-24,POINT (-87.681818 41.902762)
60601,11,03/08/2020,03/14/2020,,,,,6,7,41,47.7,,,0,0,0.0,0.0,14675,60601-11,POINT (-87.622844 41.886262)
60602,23,05/31/2020,06/06/2020,0,13,0,1045,13,123,1045,9887.5,0.0,0.1,0,0,0.0,0.0,1244,60602-23,POINT (-87.628309 41.883136)
60609,14,03/29/2020,04/04/2020,52,111,85,180.5,139,327,226,531.8,0.4,0.3,3,3,4.9,4.9,61495,60609-14,POINT (-87.653382 41.812017)
60617,17,04/19/2020,04/25/2020,98,460,119,557.3,433,1606,525,1945.9,0.2,0.3,4,24,4.8,29.1,82534,60617-17,POINT (-87.556897 41.721257)
60622,25,06/14/2020,06/20/2020,23,671,44,1271,652,4445,1235,8419.7,0.0,0.2,2,54,3.8,102.3,52793,60622-25,POINT (-87.681818 41.902762)
60622,26,06/21/2020,06/27/2020,23,694,44,1314.6,715,5160,1354,9774,0.0,0.1,1,55,1.9,104.2,52793,60622-26,POINT (-87.681818 41.902762)
60622,27,06/28/2020,07/04/2020,36,730,68,1382.8,819,5979,1551,11325.4,0.0,0.1,0,55,0.0,104.2,52793,60622-27,POINT (-87.681818 41.902762)
60633,11,03/08/2020,03/14/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,12871,60633-11,POINT (-87.556037 41.653147)
60622,28,07/05/2020,07/11/2020,33,763,62,1445.3,902,6881,1709,13033.9,0.0,0.1,1,56,1.9,106.1,52793,60622-28,POINT (-87.681818 41.902762)
60610,11,03/08/2020,03/14/2020,5,5,13,12.8,16,20,41,51.3,0.3,0.2,0,0,0.0,0.0,39019,60610-11,POINT (-87.63581 41.90455)
60602,10,03/01/2020,03/07/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,1244,60602-10,POINT (-87.628309 41.883136)
60602,12,03/15/2020,03/21/2020,,,,,3,3,241,241.2,,,0,0,0.0,0.0,1244,60602-12,POINT (-87.628309 41.883136)
60622,29,07/12/2020,07/18/2020,38,801,72,1517.2,1166,8047,2209,15242.6,0.0,0.1,0,56,0.0,106.1,52793,60622-29,POINT (-87.681818 41.902762)
60622,30,07/19/2020,07/25/2020,40,841,76,1593,865,8912,1638,16881,0.0,0.1,0,56,0.0,106.1,52793,60622-30,POINT (-87.681818 41.902762)
60622,31,07/26/2020,08/01/2020,28,869,53,1646.1,824,9736,1561,18441.8,0.0,0.1,0,56,0.0,106.1,52793,60622-31,POINT (-87.681818 41.902762)
60622,36,08/30/2020,09/05/2020,27,1041,51,1971.9,802,14121,1519,26747.9,0.0,0.1,0,56,0.0,106.1,52793,60622-36,POINT (-87.681818 41.902762)
60622,38,09/13/2020,09/19/2020,38,1124,72,2129.1,753,15519,1426,29395.9,0.0,0.1,0,56,0.0,106.1,52793,60622-38,POINT (-87.681818 41.902762)
60622,39,09/20/2020,09/26/2020,62,1186,117,2246.5,820,16339,1553,30949.2,0.1,0.1,0,56,0.0,106.1,52793,60622-39,POINT (-87.681818 41.902762)
60622,40,09/27/2020,10/03/2020,41,1227,78,2324.2,680,17019,1288,32237.2,0.1,0.1,0,56,0.0,106.1,52793,60622-40,POINT (-87.681818 41.902762)
60622,41,10/04/2020,10/10/2020,67,1294,127,2451.1,930,17949,1762,33998.8,0.1,0.1,0,56,0.0,106.1,52793,60622-41,POINT (-87.681818 41.902762)
60622,42,10/11/2020,10/17/2020,101,1395,191,2642.4,900,18849,1705,35703.6,0.1,0.1,0,56,0.0,106.1,52793,60622-42,POINT (-87.681818 41.902762)
60623,24,06/07/2020,06/13/2020,65,3402,76,3956.8,634,8960,737,10421.1,0.1,0.4,8,138,9.3,160.5,85979,60623-24,POINT (-87.717446 41.850321)
60623,25,06/14/2020,06/20/2020,58,3460,68,4024.2,633,9593,736,11157.4,0.1,0.4,4,142,4.7,165.2,85979,60623-25,POINT (-87.717446 41.850321)
60626,36,08/30/2020,09/05/2020,21,1383,42,2781,445,11633,895,23392.3,0.0,0.1,0,118,0.0,237.3,49730,60626-36,POINT (-87.669834 42.009469)
60611,10,03/01/2020,03/07/2020,,,,,3,3,9,9.3,,,0,0,0.0,0.0,32426,60611-10,POINT (-87.620291 41.894734)
60607,16,04/12/2020,04/18/2020,37,320,125,1081.4,117,687,395,2321.7,0.3,0.5,0,1,0.0,3.4,29591,60607-16,POINT (-87.652727 41.876104)
60616,13,03/22/2020,03/28/2020,35,49,64,90,132,214,242,392.9,0.3,0.2,0,0,0.0,0.0,54464,60616-13,POINT (-87.629531 41.844869)
60601,21,05/17/2020,05/23/2020,2,68,14,463.4,78,522,532,3557.1,0.0,0.1,0,4,0.0,27.3,14675,60601-21,POINT (-87.622844 41.886262)
60617,19,05/03/2020,05/09/2020,128,739,155,895.4,683,3091,828,3745.1,0.2,0.2,8,35,9.7,42.4,82534,60617-19,POINT (-87.556897 41.721257)
60622,32,08/02/2020,08/08/2020,31,900,59,1704.8,925,10661,1752,20194,0.0,0.1,0,56,0.0,106.1,52793,60622-32,POINT (-87.681818 41.902762)
60601,16,04/12/2020,04/18/2020,3,36,20,245.3,36,175,245,1192.5,0.1,0.2,1,1,6.8,6.8,14675,60601-16,POINT (-87.622844 41.886262)
60602,22,05/24/2020,05/30/2020,0,13,0,1045,19,110,1527,8842.4,0.0,0.1,0,0,0.0,0.0,1244,60602-22,POINT (-87.628309 41.883136)
60622,33,08/09/2020,08/15/2020,41,941,78,1782.4,920,11581,1743,21936.6,0.0,0.1,0,56,0.0,106.1,52793,60622-33,POINT (-87.681818 41.902762)
60622,34,08/16/2020,08/22/2020,36,977,68,1850.6,890,12471,1686,23622.4,0.0,0.1,0,56,0.0,106.1,52793,60622-34,POINT (-87.681818 41.902762)
60623,26,06/21/2020,06/27/2020,72,3532,84,4108,627,10220,729,11886.6,0.1,0.3,5,147,5.8,171.0,85979,60623-26,POINT (-87.717446 41.850321)
60623,27,06/28/2020,07/04/2020,57,3589,66,4174.3,565,10785,657,12543.8,0.1,0.3,1,148,1.2,172.1,85979,60623-27,POINT (-87.717446 41.850321)
60623,28,07/05/2020,07/11/2020,44,3633,51,4225.5,608,11393,707,13250.9,0.1,0.3,2,150,2.3,174.5,85979,60623-28,POINT (-87.717446 41.850321)
60638,11,03/08/2020,03/14/2020,,,,,1,2,2,3.4,,,0,0,0.0,0.0,58797,60638-11,POINT (-87.771902 41.787032)
60623,36,08/30/2020,09/05/2020,65,4252,76,4945.4,617,17336,718,20163.1,0.1,0.2,0,157,0.0,182.6,85979,60623-36,POINT (-87.717446 41.850321)
60623,38,09/13/2020,09/19/2020,80,4379,93,5093.1,563,18319,655,21306.4,0.1,0.2,1,158,1.2,183.8,85979,60623-38,POINT (-87.717446 41.850321)
60636,11,03/08/2020,03/14/2020,,,,,6,6,19,18.6,,,0,0,0.0,0.0,32203,60636-11,POINT (-87.668597 41.77599)
60642,11,03/08/2020,03/14/2020,,,,,3,4,15,19.8,,,0,0,0.0,0.0,20201,60642-11,POINT (-87.657821 41.899935)
60623,13,03/22/2020,03/28/2020,65,77,76,89.6,141,220,164,255.9,0.5,0.4,4,4,4.7,4.7,85979,60623-13,POINT (-87.717446 41.850321)
60610,22,05/24/2020,05/30/2020,17,248,44,635.6,276,1942,707,4977.1,0.1,0.1,1,6,2.6,15.4,39019,60610-22,POINT (-87.63581 41.90455)
60623,21,05/17/2020,05/23/2020,346,3040,402,3535.7,1154,6975,1342,8112.4,0.3,0.4,18,112,20.9,130.3,85979,60623-21,POINT (-87.717446 41.850321)
60623,20,05/10/2020,05/16/2020,443,2694,515,3133.3,1288,5821,1498,6770.3,0.3,0.5,22,94,25.6,109.3,85979,60623-20,POINT (-87.717446 41.850321)
60623,14,03/29/2020,04/04/2020,104,181,121,210.5,200,420,233,488.5,0.5,0.4,5,9,5.8,10.5,85979,60623-14,POINT (-87.717446 41.850321)
60609,10,03/01/2020,03/07/2020,,,,,2,2,3,3.3,,,0,0,0.0,0.0,61495,60609-10,POINT (-87.653382 41.812017)
60623,17,04/19/2020,04/25/2020,462,1028,537,1195.6,871,2036,1013,2368,0.5,0.5,14,38,16.3,44.2,85979,60623-17,POINT (-87.717446 41.850321)
60623,18,04/26/2020,05/02/2020,681,1709,792,1987.7,1280,3316,1489,3856.8,0.5,0.5,17,55,19.8,64.0,85979,60623-18,POINT (-87.717446 41.850321)
60623,19,05/03/2020,05/09/2020,542,2251,630,2618.1,1217,4533,1416,5272.2,0.4,0.5,17,72,19.8,83.7,85979,60623-19,POINT (-87.717446 41.850321)
60623,22,05/24/2020,05/30/2020,206,3246,240,3775.3,882,7857,1026,9138.3,0.2,0.4,9,121,10.5,140.7,85979,60623-22,POINT (-87.717446 41.850321)
60666,17,04/19/2020,04/25/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,0,60666-17,POINT (-87.896371 41.979511)
60623,23,05/31/2020,06/06/2020,91,3337,106,3881.2,469,8326,546,9683.8,0.2,0.4,9,130,10.5,151.2,85979,60623-23,POINT (-87.717446 41.850321)
60646,10,03/01/2020,03/07/2020,,,,,3,3,11,10.7,,,0,0,0.0,0.0,27987,60646-10,POINT (-87.761826 41.993931)
60827,13,03/22/2020,03/28/2020,8,11,28,38.5,15,23,52,80.5,0.5,0.5,0,0,0.0,0.0,28577,60827-13,POINT (-87.633087 41.650765)
60644,10,03/01/2020,03/07/2020,,,,,5,5,10,10.5,,,0,0,0.0,0.0,47712,60644-10,POINT (-87.756863 41.881113)
60623,39,09/20/2020,09/26/2020,95,4474,110,5203.6,708,19027,824,22129.8,0.1,0.2,2,160,2.3,186.1,85979,60623-39,POINT (-87.717446 41.850321)
60623,40,09/27/2020,10/03/2020,113,4587,131,5335,767,19794,892,23021.9,0.1,0.2,2,162,2.3,188.4,85979,60623-40,POINT (-87.717446 41.850321)
60633,13,03/22/2020,03/28/2020,,,,,13,24,101,186.5,,,0,0,0.0,0.0,12871,60633-13,POINT (-87.556037 41.653147)
60607,11,03/08/2020,03/14/2020,,,,,8,8,27,27,,,0,0,0.0,0.0,29591,60607-11,POINT (-87.652727 41.876104)
60827,40,09/27/2020,10/03/2020,1,111,4,388.4,,627,,2194.1,,0.2,0,8,0.0,28.0,28577,60827-40,POINT (-87.633087 41.650765)
60617,12,03/15/2020,03/21/2020,22,24,27,29.1,119,130,144,157.5,0.2,0.2,0,0,0.0,0.0,82534,60617-12,POINT (-87.556897 41.721257)
60653,10,03/01/2020,03/07/2020,,,,,1,1,3,3.1,,,0,0,0.0,0.0,31972,60653-10,POINT (-87.611244 41.819261)
60649,10,03/01/2020,03/07/2020,,,,,1,1,2,2.2,,,0,0,0.0,0.0,46024,60649-10,POINT (-87.571522 41.762202)
60623,29,07/12/2020,07/18/2020,71,3704,83,4308,688,12081,800,14051.1,0.1,0.3,2,152,2.3,176.8,85979,60623-29,POINT (-87.717446 41.850321)
60623,30,07/19/2020,07/25/2020,57,3761,66,4374.3,801,12882,932,14982.7,0.1,0.3,2,154,2.3,179.1,85979,60623-30,POINT (-87.717446 41.850321)
60623,31,07/26/2020,08/01/2020,76,3837,88,4462.7,726,13608,844,15827.1,0.1,0.3,1,155,1.2,180.3,85979,60623-31,POINT (-87.717446 41.850321)
60623,32,08/02/2020,08/08/2020,67,3904,78,4540.6,698,14306,812,16638.9,0.1,0.3,0,155,0.0,180.3,85979,60623-32,POINT (-87.717446 41.850321)
60649,11,03/08/2020,03/14/2020,,,,,2,3,4,6.5,,,0,0,0.0,0.0,46024,60649-11,POINT (-87.571522 41.762202)
60623,33,08/09/2020,08/15/2020,80,3984,93,4633.7,741,15047,862,17500.8,0.1,0.3,1,156,1.2,181.4,85979,60623-33,POINT (-87.717446 41.850321)
60623,34,08/16/2020,08/22/2020,95,4079,110,4744.2,796,15843,926,18426.6,0.1,0.3,1,157,1.2,182.6,85979,60623-34,POINT (-87.717446 41.850321)
60660,10,03/01/2020,03/07/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,43242,60660-10,POINT (-87.666362 41.991062)
60602,17,04/19/2020,04/25/2020,0,5,0,401.9,14,37,1125,2974.3,0.0,0.1,0,0,0.0,0.0,1244,60602-17,POINT (-87.628309 41.883136)
60623,35,08/23/2020,08/29/2020,108,4187,126,4869.8,876,16719,1019,19445.4,0.1,0.2,0,157,0.0,182.6,85979,60623-35,POINT (-87.717446 41.850321)
60628,12,03/15/2020,03/21/2020,25,27,38,40.5,109,115,163,172.4,0.2,0.2,0,0,0.0,0.0,66724,60628-12,POINT (-87.621537 41.694192)
60606,12,03/15/2020,03/21/2020,,,,,15,18,484,580.5,,,0,0,0.0,0.0,3101,60606-12,POINT (-87.63676 41.882634)
60623,41,10/04/2020,10/10/2020,111,4698,129,5464.1,731,20525,850,23872.1,0.2,0.2,0,162,0.0,188.4,85979,60623-41,POINT (-87.717446 41.850321)
60623,42,10/11/2020,10/17/2020,168,4866,195,5659.5,752,21277,875,24746.7,0.2,0.2,2,164,2.3,190.7,85979,60623-42,POINT (-87.717446 41.850321)
60613,10,03/01/2020,03/07/2020,,,,,2,2,4,4,,,0,0,0.0,0.0,50113,60613-10,POINT (-87.661343 41.953742)
60624,12,03/15/2020,03/21/2020,18,19,50,52.5,74,84,205,232.3,0.2,0.2,0,0,0.0,0.0,36158,60624-12,POINT (-87.722735 41.879417)
60624,13,03/22/2020,03/28/2020,57,76,158,210.2,130,214,360,591.8,0.4,0.4,0,0,0.0,0.0,36158,60624-13,POINT (-87.722735 41.879417)
60624,14,03/29/2020,04/04/2020,90,166,249,459.1,169,383,467,1059.2,0.5,0.4,3,3,8.3,8.3,36158,60624-14,POINT (-87.722735 41.879417)
60655,10,03/01/2020,03/07/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,28804,60655-10,POINT (-87.701434 41.696456)
60640,11,03/08/2020,03/14/2020,,,,,15,19,22,27.3,,,0,0,0.0,0.0,69715,60640-11,POINT (-87.662232 41.971888)
60620,13,03/22/2020,03/28/2020,108,144,159,211.5,212,325,311,477.3,0.5,0.4,3,5,4.4,7.3,68096,60620-13,POINT (-87.651656 41.740873)
60657,10,03/01/2020,03/07/2020,,,,,4,4,6,5.7,,,0,0,0.0,0.0,70052,60657-10,POINT (-87.658216 41.939715)
60666,13,03/22/2020,03/28/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,0,60666-13,POINT (-87.896371 41.979511)
60652,11,03/08/2020,03/14/2020,,,,,5,5,11,11.4,,,0,0,0.0,0.0,43907,60652-11,POINT (-87.714238 41.745398)
60666,10,03/01/2020,03/07/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,0,60666-10,POINT (-87.896371 41.979511)
60608,12,03/15/2020,03/21/2020,13,15,16,18.9,84,95,106,119.9,0.2,0.2,0,0,0.0,0.0,79205,60608-12,POINT (-87.670366 41.849879)
60608,17,04/19/2020,04/25/2020,194,610,245,770.2,479,1599,605,2018.8,0.4,0.4,7,17,8.8,21.5,79205,60608-17,POINT (-87.670366 41.849879)
60614,12,03/15/2020,03/21/2020,24,38,34,53.3,120,153,168,214.6,0.2,0.2,1,1,1.4,1.4,71308,60614-12,POINT (-87.652064 41.922605)
60652,10,03/01/2020,03/07/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,43907,60652-10,POINT (-87.714238 41.745398)
60624,15,04/05/2020,04/11/2020,76,242,210,669.3,188,571,520,1579.2,0.4,0.4,4,7,11.1,19.4,36158,60624-15,POINT (-87.722735 41.879417)
60629,18,04/26/2020,05/02/2020,564,1558,504,1392.9,1270,3369,1135,3012.1,0.4,0.5,6,30,5.4,26.8,111850,60629-18,POINT (-87.711565 41.777061)
60640,10,03/01/2020,03/07/2020,,,,,4,4,6,5.7,,,0,0,0.0,0.0,69715,60640-10,POINT (-87.662232 41.971888)
60638,12,03/15/2020,03/21/2020,8,8,14,13.6,40,42,68,71.4,0.2,0.2,0,0,0.0,0.0,58797,60638-12,POINT (-87.771902 41.787032)
60624,16,04/12/2020,04/18/2020,92,334,254,923.7,245,816,678,2256.8,0.4,0.4,2,9,5.5,24.9,36158,60624-16,POINT (-87.722735 41.879417)
60624,17,04/19/2020,04/25/2020,83,417,230,1153.3,274,1090,758,3014.5,0.3,0.4,6,15,16.6,41.5,36158,60624-17,POINT (-87.722735 41.879417)
60707,28,07/05/2020,07/11/2020,14,417,32,969.3,196,2423,456,5632.4,0.1,0.2,0,12,0.0,27.9,43019,60707-28,POINT (-87.808283 41.921777)
60605,10,03/01/2020,03/07/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,27519,60605-10,POINT (-87.623449 41.867824)
60666,20,05/10/2020,05/16/2020,,,,,0,1,0,0,,,0,0,0.0,0.0,0,60666-20,POINT (-87.896371 41.979511)
60621,16,04/12/2020,04/18/2020,76,219,262,754.1,168,530,578,1824.9,0.5,0.4,3,9,10.3,31.0,29042,60621-16,POINT (-87.638812 41.776931)
60602,13,03/22/2020,03/28/2020,,,,,3,6,241,482.3,,,0,0,0.0,0.0,1244,60602-13,POINT (-87.628309 41.883136)
60607,21,05/17/2020,05/23/2020,17,436,57,1473.4,193,1567,652,5295.5,0.1,0.3,0,4,0.0,13.5,29591,60607-21,POINT (-87.652727 41.876104)
60610,12,03/15/2020,03/21/2020,24,29,62,74.3,79,99,202,253.7,0.3,0.3,0,0,0.0,0.0,39019,60610-12,POINT (-87.63581 41.90455)
60827,10,03/01/2020,03/07/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,28577,60827-10,POINT (-87.633087 41.650765)
60625,12,03/15/2020,03/21/2020,25,26,32,32.8,84,97,106,122.4,0.3,0.3,1,1,1.3,1.3,79243,60625-12,POINT (-87.701816 41.971155)
60624,18,04/26/2020,05/02/2020,93,510,257,1410.5,364,1454,1007,4021.2,0.3,0.4,1,16,2.8,44.3,36158,60624-18,POINT (-87.722735 41.879417)
60624,19,05/03/2020,05/09/2020,88,598,243,1653.9,348,1802,962,4983.7,0.3,0.3,3,19,8.3,52.5,36158,60624-19,POINT (-87.722735 41.879417)
60624,20,05/10/2020,05/16/2020,73,671,202,1855.7,325,2127,899,5882.5,0.2,0.3,1,20,2.8,55.3,36158,60624-20,POINT (-87.722735 41.879417)
60607,10,03/01/2020,03/07/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,29591,60607-10,POINT (-87.652727 41.876104)
60624,21,05/17/2020,05/23/2020,107,778,296,2151.7,453,2580,1253,7135.4,0.2,0.3,2,22,5.5,60.8,36158,60624-21,POINT (-87.722735 41.879417)
60624,22,05/24/2020,05/30/2020,55,833,152,2303.8,347,2927,960,8095,0.2,0.3,2,24,5.5,66.4,36158,60624-22,POINT (-87.722735 41.879417)
60624,23,05/31/2020,06/06/2020,25,858,69,2372.9,220,3147,608,8703.5,0.1,0.3,0,24,0.0,66.4,36158,60624-23,POINT (-87.722735 41.879417)
60624,24,06/07/2020,06/13/2020,13,871,36,2408.9,288,3435,796,9500,0.0,0.3,0,24,0.0,66.4,36158,60624-24,POINT (-87.722735 41.879417)
60624,25,06/14/2020,06/20/2020,22,893,61,2469.7,278,3713,769,10268.8,0.1,0.2,3,27,8.3,74.7,36158,60624-25,POINT (-87.722735 41.879417)
60624,26,06/21/2020,06/27/2020,22,915,61,2530.6,272,3985,752,11021.1,0.1,0.2,1,28,2.8,77.4,36158,60624-26,POINT (-87.722735 41.879417)
60637,11,03/08/2020,03/14/2020,,,,,7,8,15,16.9,,,0,0,0.0,0.0,47454,60637-11,POINT (-87.604053 41.780991)
60601,12,03/15/2020,03/21/2020,10,14,68,95.4,33,40,225,272.6,0.3,0.4,0,0,0.0,0.0,14675,60601-12,POINT (-87.622844 41.886262)
60612,12,03/15/2020,03/21/2020,19,19,55,55.4,90,100,262,291.5,0.2,0.2,0,0,0.0,0.0,34311,60612-12,POINT (-87.687011 41.88004)
60617,20,05/10/2020,05/16/2020,140,879,170,1065,761,3852,922,4667.2,0.2,0.2,6,41,7.3,49.7,82534,60617-20,POINT (-87.556897 41.721257)
60609,11,03/08/2020,03/14/2020,,,,,5,7,8,11.4,,,0,0,0.0,0.0,61495,60609-11,POINT (-87.653382 41.812017)
60624,27,06/28/2020,07/04/2020,27,942,75,2605.2,223,4208,617,11637.8,0.1,0.2,0,28,0.0,77.4,36158,60624-27,POINT (-87.722735 41.879417)
60624,28,07/05/2020,07/11/2020,32,974,88,2693.7,351,4559,971,12608.6,0.1,0.2,0,28,0.0,77.4,36158,60624-28,POINT (-87.722735 41.879417)
60624,29,07/12/2020,07/18/2020,23,997,64,2757.3,335,4894,926,13535,0.1,0.2,0,28,0.0,77.4,36158,60624-29,POINT (-87.722735 41.879417)
60624,30,07/19/2020,07/25/2020,23,1020,64,2821,304,5198,841,14375.8,0.1,0.2,1,29,2.8,80.2,36158,60624-30,POINT (-87.722735 41.879417)
60624,31,07/26/2020,08/01/2020,20,1040,55,2876.3,291,5489,805,15180.6,0.1,0.2,0,29,0.0,80.2,36158,60624-31,POINT (-87.722735 41.879417)
60624,32,08/02/2020,08/08/2020,17,1057,47,2923.3,284,5773,785,15966,0.1,0.2,0,29,0.0,80.2,36158,60624-32,POINT (-87.722735 41.879417)
60642,10,03/01/2020,03/07/2020,,,,,1,1,5,5,,,0,0,0.0,0.0,20201,60642-10,POINT (-87.657821 41.899935)
60646,11,03/08/2020,03/14/2020,,,,,4,7,14,25,,,0,0,0.0,0.0,27987,60646-11,POINT (-87.761826 41.993931)
60624,34,08/16/2020,08/22/2020,33,1121,91,3100.3,284,6490,785,17949,0.1,0.2,0,29,0.0,80.2,36158,60624-34,POINT (-87.722735 41.879417)
60624,35,08/23/2020,08/29/2020,22,1143,61,3161.1,296,6786,819,18767.6,0.1,0.2,0,29,0.0,80.2,36158,60624-35,POINT (-87.722735 41.879417)
60624,38,09/13/2020,09/19/2020,27,1214,75,3357.5,274,7608,758,21041,0.1,0.2,1,30,2.8,83.0,36158,60624-38,POINT (-87.722735 41.879417)
60624,39,09/20/2020,09/26/2020,25,1239,69,3426.6,228,7836,631,21671.6,0.1,0.2,1,31,2.8,85.7,36158,60624-39,POINT (-87.722735 41.879417)
60624,40,09/27/2020,10/03/2020,19,1258,52,3479.2,238,8074,658,22329.8,0.1,0.2,0,31,0.0,85.7,36158,60624-40,POINT (-87.722735 41.879417)
60624,41,10/04/2020,10/10/2020,22,1280,61,3540,245,8319,678,23007.4,0.1,0.2,0,31,0.0,85.7,36158,60624-41,POINT (-87.722735 41.879417)
60624,42,10/11/2020,10/17/2020,37,1317,102,3642.3,272,8591,752,23759.6,0.1,0.2,0,31,0.0,85.7,36158,60624-42,POINT (-87.722735 41.879417)
60625,13,03/22/2020,03/28/2020,28,54,35,68.1,141,238,178,300.3,0.2,0.2,0,1,0.0,1.3,79243,60625-13,POINT (-87.701816 41.971155)
60625,14,03/29/2020,04/04/2020,62,116,78,146.4,178,416,225,525,0.3,0.3,2,3,2.5,3.8,79243,60625-14,POINT (-87.701816 41.971155)
60625,15,04/05/2020,04/11/2020,118,234,149,295.3,268,684,338,863.2,0.4,0.3,2,5,2.5,6.3,79243,60625-15,POINT (-87.701816 41.971155)
60625,16,04/12/2020,04/18/2020,111,345,140,435.4,325,1009,410,1273.3,0.3,0.3,8,13,10.1,16.4,79243,60625-16,POINT (-87.701816 41.971155)
60625,17,04/19/2020,04/25/2020,168,513,212,647.4,438,1447,553,1826,0.4,0.4,12,25,15.1,31.5,79243,60625-17,POINT (-87.701816 41.971155)
60625,18,04/26/2020,05/02/2020,251,764,317,964.1,732,2179,924,2749.8,0.3,0.4,15,40,18.9,50.5,79243,60625-18,POINT (-87.701816 41.971155)
60622,17,04/19/2020,04/25/2020,61,287,116,543.6,238,993,451,1880.9,0.3,0.3,10,22,18.9,41.7,52793,60622-17,POINT (-87.681818 41.902762)
